,data_id,event_date,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,clean_adm1,clean_adm2,clean_adm3,clean_adm4,latitude,longitude,source,source_scale,notes,fatalities
2269,7275370,2020-01-06,Riots,Violent demonstration,Rioters (Uganda),PP: People Power,5,Police Forces of Uganda (1986-),,1,15,Central,Wakiso,Kyadondo,Kasangati,0.4402,32.6035,Chimp Reports,National,"On 6 January 2020, People Power supporters demonstrated in Kasangati (Wakiso district) against measures by authorities to prevent Bobi Wine MP from launching Consultative Meetings as part of his Presidential run. Police claimed that the supporters threw stones at police, wounding one officer, and that 'many' were arrested. [size=at least many]",0.0
2270,6714169,2019-12-30,Riots,Mob violence,Rioters (Uganda),Vigilante Group (Uganda),5,Civilians (Uganda),Police Forces of Uganda (1986-),7,57,Central,Mukono,Mukono,Mukono,0.3533,32.7553,URN (Uganda),National,"On 30 December 2019, a lynch mob attempted to kill a suspect bike thief in Mukono town (Mukono district), before attacking a police officer who had come to intervene. Police reinforcements arrived, and dispersed the mob with tear gas and live rounds. [size=no report]",0.0
2271,7214374,2019-12-29,Strategic developments,Other,Unidentified Armed Group (Uganda),,3,Civilians (Uganda),,7,37,Northern,Pader,Aruu,Latigi,3.0835,32.9613,URN (Uganda),National,"On 29 December 2019, unexploded ordnance (believed to have been from violence dating back to the counter-insurgency against the LRA) detonated in Latigi Parish (Pader district), killing a civilian who had accidentally damaged it whilst gardening.",1.0
2272,7211709,2019-12-27,Battles,Armed clash,Military Forces of Uganda (1986-),,1,Jie Ethnic Militia (Uganda),,4,14,Northern,Moroto,Matheniko,Nadunget,2.4783,34.605,Daily Monitor (Uganda),National,"On 27 December 2019, UPDF clashed with Jie raiders at Loputuk village in Nadunget sub-county (Moroto district, coordinates for Nadunget used at geoprec2), killing one Jie raider.",1.0
2273,6714168,2019-12-25,Riots,Mob violence,Rioters (Uganda),Vigilante Group (Uganda),5,Civilians (Uganda),Police Forces of Uganda (1986-),7,57,Northern,Gulu,Gulu,Gulu,2.7667,32.3056,URN (Uganda),National,"On 25 December 2019, a lynch monb attacked two suspected thieves in Gulu town (Gulu district). Police intervened to save the two suspects. [size=small]",0.0
2274,6714170,2019-12-25,Violence against civilians,Attack,Police Forces of Uganda (1986-),,1,Civilians (Uganda),,7,17,Western,Rukungiri,Rubabo,Mutozho,-0.8666,30.0166,URN (Uganda),National,"On 25 December 2019, police shot and killed a civilian during an problem at a nightclub in Mukatesani (Rukungiri district, coordinates for Mutozho used at geoprec2). Police have claimed they were attacked by the patrons of the club.",1.0
2275,7275523,2019-12-25,Battles,Armed clash,Military Forces of Uganda (1986-),,1,Kotido Communal Militia (Uganda),,4,14,Northern,Moroto,Matheniko,Rupa,2.5922,34.7631,Daily Monitor (Uganda),National,"On 25 December 2019, UPDF clashed with cattle raiders from Kotido district in Rupa sub-county (Moroto district). The source describes two of the raiders as being 'put out of action', and have been coded as fatalities at fatality prec2.",2.0
2276,6713357,2019-12-24,Battles,Armed clash,Military Forces of Uganda (1986-),,1,Pokot Ethnic Militia (Kenya),,4,14,Northern,Nakapiripirit,Chekwi,Nakapiripirit,1.9167,34.7833,Daily Monitor (Uganda),National,"On 24 December 2019, UPDF clashed with Kenyan Pokot raiders near Nakapiripirit town (Nakapiripirit district), killing two Pokot raiders.",2.0
2277,6714163,2019-12-23,Violence against civilians,Attack,Military Forces of Uganda (1986-) Fisheries Protection Unit,,1,Civilians (Uganda),Fishermen (Uganda),7,17,Central,Buvuma,Buvuma Island,Kirongo,0.2827,33.2175,URN (Uganda),National,"On 23 December 2019, the UPDF Fisheries force entered Bugulu landing site (Buvuma district, coordinates for Kirongo used at prec2), assaulting residents and confiscating property. The event occurred despite the Ugandan parliament suspending the unit, following multiple incidents in which it abused civilians.",0.0
2278,6714165,2019-12-21,Riots,Mob violence,Rioters (Uganda),Vigilante Group (Uganda),5,Civilians (Uganda),,7,57,Northern,Kitgum,Kitgum,Kitgum,3.2783,32.8867,URN (Uganda),National,"On 21 December 2019, a lynch mob killed two suspected thieves and burned their bodies. The incident occurred in Kitgum (Kitgum district), and one accomplice of the suspect thieves escaped. [size=no report]",2.0
2279,6714167,2019-12-19,Strategic developments,Other,Government of Uganda (1986-),,1,Military Forces of Uganda (1986-) Fisheries Protection Unit,,1,11,Central,Kampala,Kampala,Kampala,0.3156,32.5656,URN (Uganda),National,"On 19 December 2019, the Ugandan parliament has suspended the operations of the UPDF Fisheries Unit, following numerous reports of abuse and torture linked to the Unit. It is unclear how long the suspension will last for.",0.0
2280,7687688,2019-12-19,Battles,Armed clash,Military Forces of Uganda (1986-),,1,Matheniko Ethnic Militia (Uganda),,4,14,Northern,Kotido,Kotido,Kotido,3.0065,34.114,Daily Monitor (Uganda),National,"On 19 December 2019, UPDF ambushed suspected Matheniko raiders at an unspecified location in Kotido district (coordinates for Kotido town used at geoprec2), killing three and capturing one.",3.0
2281,6714161,2019-12-18,Protests,Protest with intervention,Protesters (Uganda),,6,Police Forces of Uganda (1986-),,1,16,Western,Rubanda,Rubanda,Hamurwa,-1.1322,29.9085,URN (Uganda),National,"On 18 December 2019, residents of Hamurwa sub-county marched from Hamuko to Hamurwa (Rubanda district, coordinates used at geoprec2), in opposition to the very poor quality of the road in the area, and the absence of improvements despite the allocation of money for the road. Police prevented the demonstrators from proceeding, although allowed 11 chairpersons of villages to continue the march. [size=500]",0.0
2282,6714162,2019-12-17,Riots,Violent demonstration,Rioters (Uganda),,5,Police Forces of Uganda (1986-),,1,15,Eastern,Mbale,Bungokho,Namakole,1.1265,34.185,URN (Uganda),National,"On 17 December 2019, demonstrators (coded as rioters) attempted to dig up boundary pillars which had been put on disputed land at Namakole (Mbale district). Riot police fired into the crowd, hitting a civilian who was not involved in the demonstration, and who died of his wounds shortly after. [size=no report]",1.0
2283,6714164,2019-12-17,Protests,Protest with intervention,Protesters (Uganda),,6,Military Forces of Uganda (1986-) Local Defense Unit,,1,16,Northern,Moroto,Moroto,Moroto,2.5329,34.6575,URN (Uganda),National,"On 17 December 2019, protesters demonstrated at Moroto and the nearby Kidepo barracks (Moroto district, one event coded), following the killing of an LCIII chairman earlier that day. Soldiers (coded as LDU) dispersed at least some of the demonstrators. [size=hundreds]",0.0
2284,6714171,2019-12-17,Violence against civilians,Attack,Military Forces of Uganda (1986-) Local Defense Unit,,1,Civilians (Uganda),Government of Uganda (1986-),7,17,Northern,Moroto,Moroto,Moroto,2.5329,34.6575,URN (Uganda),National,"On 17 December 2019, an LCIII chairman attempted to prevent Local Defence Unit soldiers from seizing cattle (taken due to allegations they had been rustled). He was then shot dead by an LDU. The incident occurred at Kidepo army barracks (Moroto district).",1.0
2285,6714172,2019-12-17,Riots,Mob violence,Rioters (Uganda),Vigilante Group (Uganda),5,Civilians (Uganda),,7,57,Northern,Lamwo,Lamwo,Lopulingi,3.806,33.0069,URN (Uganda),National,"On 17 December 2019, a lynch mob killed a suspect in a defilement case who had been released on bail in Lopulingi parish (Lamwo district), after he became involved in a brawl with his family. [size=small]",1.0
2286,6713355,2019-12-16,Battles,Armed clash,Military Forces of Uganda (1986-),,1,Karamajong Ethnic Militia (Uganda),,4,14,Northern,Kotido,Jie,Nakapelimoru,3.0072,34.1983,Daily Monitor (Uganda),National,"On 16 December 2019, UPDF clashed with Karamajong raiders in Nakapelimoru sub-county (Kotido district, coordinates for Nakapelimoru used at geoprec2), killing three and arresting one.",3.0
2287,6714166,2019-12-16,Violence against civilians,Attack,Police Forces of Uganda (1986-),Rioters (Uganda); Vigilante Group (Uganda),1,Civilians (Uganda),,7,17,Central,Nakasongola,Buruli,Kisalizi,1.5429,32.4352,URN (Uganda),National,"On 16 December 2019, a mentally ill man with a panga was intercepted by a mob in the village of Namayonjo (Nakasongo district; coordinates for Kisalizi used at geoprec2). The brother of the man intervened and the mob to release him, but a police officer shot the man dead, claiming he had become violent.",1.0
2288,6713168,2019-12-15,Violence against civilians,Attack,Acholi Ethnic Militia (Uganda),,4,Civilians (Uganda),Acholi Ethnic Group (Uganda),7,47,Northern,Amuru,Kilak,Palukere,3.188,32.1568,URN (Uganda); Eagle Online (Uganda),National,"On 15 December 2019, members of the Palukere Acholi clan (armed with hand weapons and bows) attacked the Pali Pali Acholi clan in the area of Palukere (Amuru district), setting fire to 52 dwellings and stealing cattle, and displacing 500. A former army officer is linked to the attacks, which are variously described as being linked to a land dispute or for the death of the officer's brother (who may have died during the event, though this is unclear).",0.0
2289,7136157,2019-12-15,Riots,Mob violence,Rioters (Uganda),Vigilante Group (Uganda),5,Civilians (Uganda),,7,57,Northern,Kwania,Kwania,Aduku,2.0184,32.7184,URN (Uganda),National,"Around 15 December 2019 (month of), a lynch mob killed a suspected goat thief in or near Aduku (Kwania district). Seven people were arrested in June 2020 in connection with the killing. [size=at least 7]",1.0
2290,6687152,2019-12-13,Riots,Violent demonstration,Rioters (Uganda),Labour Group (Uganda),5,Police Forces of Uganda (1986-),,1,15,Central,Mukono,Mukono,Mukono,0.3533,32.7553,URN (Uganda),National,"On 13 December 2019, market vendors burned tires on the roads at the Kame suburb of Mukono town (Mukono district), in demonstration against the failure of local authorities to re-establish electricity in the area. Police dispersed the demonstrators with tear gas. [size=no report]",0.0
2291,6687447,2019-12-13,Protests,Protest with intervention,Protesters (Uganda),PP: People Power,6,Police Forces of Uganda (1986-),,1,16,Central,Kampala,Kampala,Makindye,0.2833,32.5833,Chimp Reports,National,"On 13 December 2019, police arrested a number of People Power activists as they marched in Makindye (Kampala), and attempted to mobilise residents of the area to join the march. [size=small]",0.0
2292,6687854,2019-12-12,Protests,Protest with intervention,Protesters (Uganda),PP: People Power,6,Police Forces of Uganda (1986-),,1,16,Central,Kampala,Kampala,Kamwokya,0.3456,32.5819,Chimp Reports,National,"On 12 December 2019, police fired tear gas at People Power activists demonstrating in Kamwokya (Kampala), and made a number of arrests. [size=no report]",0.0
2293,7210468,2019-12-12,Violence against civilians,Attack,Dinka Ethnic Militia (South Sudan),Refugees/IDPs (South Sudan),4,Civilians (Uganda),Madi Ethnic Group (Uganda),7,47,Northern,Adjumani,East Moyo,Jurumini,3.3968,31.898,Daily Monitor (Uganda); Chimp Reports,National,"On 12 December 2019, Dinka refugees mobilised in retaliation for an attack the previous day, and attacked several Madi villages in Ajugotti parish (Linga, Maiciki, Ege, Jurumini and Maiaeiciki villages. One event coded at Jurumini, Adjumani district, at geoprec2). One Madi man was killed, and around 12 injured (some seriously). Dwellings were also torched, and looting occurred.",1.0
2294,6688143,2019-12-11,Battles,Armed clash,Madi Ethnic Militia (Uganda),,4,Dinka Ethnic Militia (South Sudan),Refugees/IDPs (South Sudan),4,44,Northern,Adjumani,East Moyo,Nyumanzi Refugee Camp,3.4639,31.9433,URN (Uganda); Daily Monitor (Uganda); Eye Radio (South Sudan); Radio Miraya,National-Regional,"On 11 December 2019, a Madi militia attacked Dinka refugees at Nyumanzi camp (Adjumani district), after the unexplained death of a Madi civilian in the camp the previous day. In the clashes between the Madi and Dinka, at least one Dinka refugee died (one report says six, though this is not corroborated by others), and injuring around 11 (some seriously, with injuries spread across both groups).",1.0
2295,6713403,2019-12-09,Battles,Armed clash,Military Forces of Uganda (1986-),,1,Turkana Ethnic Militia (Kenya),,4,14,Northern,Napak,Bokora,Napak,2.3724,34.2482,East African (Kenya),Regional,"On or before 9 December 2019, UPDF exchanged fire with Kenyan Turkana raiders at an unspecified location in Napak district (coordinates for Napak town used at geoprec3). The raiders fled, and abandoned the cattle they had looted.",0.0
2296,6690600,2019-12-05,Protests,Peaceful protest,Protesters (Uganda),Labour Group (Uganda),6,,,0,60,Western,Kabale,Kabale,Kabale,-1.2483,29.9897,URN (Uganda),National,"On 5 December 2019, casual labourers working for the Ugandan Road Authority protested at the HQ of the authority in Kabale (Kabale district), having been unpaid since May of 2019. The manager of the authority has agreed to pay the workers by the end of the week. [size=30]",0.0
2297,6690782,2019-12-05,Protests,Protest with intervention,Protesters (Uganda),Taxi Drivers (Uganda); NRM: National Resistance Movement,6,Police Forces of Uganda (1986-),,1,16,Central,Kampala,Kampala,Kisenyi,0.3083,32.5727,Daily Monitor (Uganda); New Vision (Uganda),National,"On 5 December 2019, protesters (including boda boda drivers) - who are reportedly aligned to the NRM (and coded as such) - demonstrated in Kisenyi (Kampala), against a petition to have Museveni indicted at the International Criminal Court. Police dispersed the protesters. [size=dozens]",0.0
